478, 202
479, 436
480, 703
481, 892
482, 262
483, 566
484, 632
485, 634
486, 426
487, 414
488, 469
489, 631
490, 647
491, 368
492, 281
493, 130
494, 305
495, 145
496, 784
497, 298
499, 741
500, 143
501, 562
502, 337
503, 331
504, 359
505, 118
506, 442
508, 480
509, 595
510, 206
511, 556
512, 767
513, 787
514, 390
515, 102
516, 164
517, 314
518, 108
519, 129
521, 791
522, 83
523, 98
524, 469
525, 188
526, 221
527, 32
528, 690
529, 893
530, 963
531, 664
532, 70
533, 352
534, 557
535, 751
536, 432
537, 188
538, 262
539, 184
540, 341
541, 771
542, 148
545, 364
546, 712
547, 527
549, 223
551, 620
552, 117
553, 712
554, 790
555, 210
557, 712
558, 424
559, 212
561, 970
562, 573
563, 955
564, 164
565, 331
566, 683
568, 102
569, 309
570, 562
572, 374
573, 359
574, 236
575, 57
576, 613
577, 324
578, 140
579, 677
580, 941
581, 27
582, 225
583, 77
584, 107
586, 918
587, 37
589, 321
590, 238
591, 318
592, 499
593, 657
594, 705
595, 175
596, 199
597, 966
598, 207
599, 318
601, 659
602, 738
603, 857
604, 559
605, 230
606, 538
607, 444
609, 240
610, 327
611, 491
612, 333
613, 240
614, 358
615, 371
616, 463
617, 292
618, 254
619, 130
620, 521
621, 399
622, 645
623, 480
624, 378
625, 406
627, 686
628, 34
629, 34
630, 665
631, 357
632, 47
633, 455
634, 524
635, 502
636, 184
638, 115
639, 277
640, 101
641, 533
642, 403
643, 60
644, 93
645, 168
646, 248
647, 479
648, 716
649, 349
650, 571
651, 136
652, 757
653, 163
654, 80
655, 803
656, 617
657, 331
658, 660
659, 159
660, 461
661, 35
662, 332
663, 761
664, 316
666, 702
667, 143
670, 827
671, 707
672, 235
673, 640
674, 236
675, 491
676, 910
677, 315
678, 101
679, 363
680, 52
681, 246
682, 205
683, 483
684, 501
685, 509
686, 484
687, 575
688, 228
689, 135
690, 329
691, 219
692, 210
693, 274
694, 145
695, 159
696, 275
697, 468
698, 723
699, 496
700, 188
702, 505
703, 59
704, 67
705, 321
706, 292
707, 639
708, 34
709, 999
710, 232
711, 487
712, 192
713, 653
714, 718
715, 778
716, 149
717, 601
719, 75
720, 431
721, 142
722, 676
723, 397
724, 535
725, 195
726, 59
727, 343
729, 326
730, 69
731, 162
732, 254
733, 696
734, 184
735, 78
736, 90
737, 492
739, 246
740, 176
741, 185
742, 356
743, 198
744, 91
745, 589
746, 282
747, 355
750, 347
751, 286
752, 178
753, 708
754, 438
756, 469
757, 418
758, 223
759, 373
760, 973
761, 174
763, 80
764, 177
765, 312
766, 70
767, 117
768, 109
769, 337
770, 96
772, 130
774, 543
775, 267
776, 316
777, 203
778, 694
779, 580
780, 211
781, 593
782, 476
783, 263
784, 196
785, 211
786, 377
788, 731
789, 275
790, 140
791, 346
793, 215
794, 310
795, 124
796, 93
798, 211
799, 276
800, 385
801, 743
802, 611
803, 214
804, 355
805, 261
806, 442
807, 150
808, 381
810, 184
811, 203
812, 733
813, 855
814, 622
815, 346
816, 485
818, 455
819, 466
820, 433
821, 292
822, 406
823, 352
824, 106
825, 151
826, 252
827, 428
828, 385
829, 939
830, 646
831, 126
832, 340
833, 517
834, 139
835, 39
836, 126
838, 319
839, 453
840, 456
841, 371
842, 200
843, 172
844, 708
845, 32
846, 593
847, 285
848, 950
850, 129
851, 221
852, 642
853, 205
854, 373
855, 201
856, 186
857, 590
858, 562
859, 261
860, 115
861, 583
862, 37
863, 166
865, 389
866, 44
867, 205
868, 839
869, 357
870, 271
871, 511
872, 892
873, 484
875, 593
877, 516
878, 304
879, 413
880, 419
881, 868
882, 299
883, 607
884, 403
885, 293
886, 274
887, 59
888, 300
889, 284
890, 468
891, 171
892, 209
893, 33
894, 160
895, 131
896, 76
897, 392
898, 561
899, 277
900, 163
901, 332
902, 652
903, 110
904, 419
905, 401
906, 308
907, 414
909, 90
910, 371
911, 647
912, 387
913, 453
914, 146
915, 475
916, 65
917, 291
918, 797
919, 361
920, 79
921, 104
922, 514
923, 596
924, 215
926, 278
927, 554
928, 223
929, 304
931, 106
932, 441
933, 526
934, 274
935, 321
936, 615
937, 256
938, 630
939, 338
940, 125
941, 303
942, 109
943, 594
944, 278
945, 402
946, 234
947, 87
948, 212
949, 942
950, 553
951, 527
952, 581
953, 708
954, 244
955, 174
957, 179
958, 319
959, 279
960, 143
961, 207
962, 265
963, 300
964, 604
965, 323
966, 233
967, 396
968, 412
969, 153
970, 140
971, 179
973, 74
974, 444
976, 68
978, 105
979, 641
980, 907
981, 96
982, 111
983, 211
984, 258
985, 548
986, 83
987, 172
989, 437
990, 570
991, 106
992, 755
993, 300
994, 410
995, 43
996, 355
998, 549
999, 143
1000, 74
